text,label
Tỷ lệ hoàn thành user story đạt 88% trong sprint 1.,0
Nên cân nhắc lại thời gian release phiên bản 1.0.,0
Tiếp theo là phần thảo luận của chị Quân.,0
Tỷ lệ hoàn thành user story đạt 83% trong sprint 6.,0
Anh Hùng đã trình bày tiến độ phát triển module reporting trong quý 1.,0
Anh Dũng đã trình bày tiến độ phát triển module payment trong quý 3.,0
Tỷ lệ hoàn thành user story đạt 84% trong sprint 7.,0
Anh Quân đã trình bày tiến độ phát triển module reporting trong quý 4.,0
Tổng chi phí dự án đạt 800 triệu đồng.,0
Anh Lan đã trình bày tiến độ phát triển module reporting trong quý 2.,0
Anh Minh đã trình bày tiến độ phát triển module reporting trong quý 1.,0
Tỷ lệ hoàn thành user story đạt 70% trong sprint 6.,0
Tỷ lệ hoàn thành user story đạt 77% trong sprint 9.,0
Tỷ lệ hoàn thành user story đạt 83% trong sprint 8.,0
Các chỉ số hiệu suất phần mềm có cải thiện so với quý 2.,0
Tỷ lệ hoàn thành user story đạt 71% trong sprint 9.,0
Anh Tú đề xuất sử dụng framework React cho giao diện người dùng.,0
Anh Tú đề xuất sử dụng framework Django cho giao diện người dùng.,0
Tỷ lệ hoàn thành user story đạt 85% trong sprint 7.,0
Anh Ngọc đã trình bày tiến độ phát triển module reporting trong quý 1.,0
Tỷ lệ hoàn thành user story đạt 98% trong sprint 3.,0
Tiếp theo là phần thảo luận của chị Dũng.,0
Tỷ lệ hoàn thành user story đạt 96% trong sprint 2.,0
Tỷ lệ hoàn thành user story đạt 79% trong sprint 5.,0
Nhóm lập trình gặp lỗi khi tích hợp với cơ sở dữ liệu Minh.,0
Tỷ lệ hoàn thành user story đạt 81% trong sprint 9.,0
Anh Thảo đã trình bày tiến độ phát triển module auth trong quý 3.,0
Anh Minh đã trình bày tiến độ phát triển module auth trong quý 4.,0
Kết thúc phần trình bày của anh Lan.,0
Tỷ lệ hoàn thành user story đạt 84% trong sprint 5.,0
Cuộc họp được tổ chức tại phòng A101.,0
Anh Hùng đã trình bày tiến độ phát triển module notification trong quý 4.,0
Anh Quân đề xuất sử dụng framework React cho giao diện người dùng.,0
Anh Hùng đã trình bày tiến độ phát triển module payment trong quý 2.,0
Tỷ lệ hoàn thành user story đạt 77% trong sprint 5.,0
Tình trạng hiện tại của pipeline CI/CD ra sao?,0
Xin mời anh Dũng báo cáo về tiến độ kiểm thử.,0
Tỷ lệ hoàn thành user story đạt 75% trong sprint 9.,0
Anh Hùng đã trình bày tiến độ phát triển module dashboard trong quý 2.,0
Tỷ lệ hoàn thành user story đạt 92% trong sprint 6.,0
Tỷ lệ hoàn thành user story đạt 73% trong sprint 5.,0
Tỷ lệ hoàn thành user story đạt 80% trong sprint 5.,0
Tỷ lệ hoàn thành user story đạt 85% trong sprint 9.,0
Tỷ lệ hoàn thành user story đạt 80% trong sprint 7.,0
Anh Hùng đề xuất sử dụng framework Angular cho giao diện người dùng.,0
Tỷ lệ hoàn thành user story đạt 84% trong sprint 9.,0
Tỷ lệ hoàn thành user story đạt 93% trong sprint 2.,0
Chị Hùng cho rằng nên bổ sung kiểm thử tự động trước khi triển khai.,0
Tỷ lệ hoàn thành user story đạt 73% trong sprint 3.,0
Tỷ lệ hoàn thành user story đạt 89% trong sprint 3.,0
Tỷ lệ hoàn thành user story đạt 96% trong sprint 4.,0
Anh Tú đã trình bày tiến độ phát triển module dashboard trong quý 2.,0
Anh Quân đã trình bày tiến độ phát triển module payment trong quý 1.,0
Chị Thảo cho rằng nên bổ sung kiểm thử tự động trước khi triển khai.,0
Tỷ lệ hoàn thành user story đạt 91% trong sprint 7.,0
Anh Ngọc đã trình bày tiến độ phát triển module auth trong quý 2.,0
Anh Lan đề xuất sử dụng framework React cho giao diện người dùng.,0
Anh Dũng đề xuất sử dụng framework React cho giao diện người dùng.,0
Anh Minh đã trình bày tiến độ phát triển module dashboard trong quý 1.,0
Anh Hùng đề xuất sử dụng framework React cho giao diện người dùng.,0
Xin mời anh Thảo báo cáo về tiến độ kiểm thử.,0
Tỷ lệ hoàn thành user story đạt 78% trong sprint 9.,0
Anh Dũng đã trình bày tiến độ phát triển module payment trong quý 2.,0
Anh Thảo đã trình bày tiến độ phát triển module payment trong quý 3.,0
Tỷ lệ hoàn thành user story đạt 89% trong sprint 5.,0
Tổng chi phí dự án đạt 200 triệu đồng.,0
Tỷ lệ hoàn thành user story đạt 76% trong sprint 8.,0
Nội dung thực hiện.,0
Hành động cần thực hiện.,0
Nội dung thảo luận.,0
Biên bản cuộc họp dự án Quản lý Address Workflow.,0
"Thời gian: 10:00 sáng, ngày 12/04/2025.",0
Địa điểm: Phòng họp online (Zoom).,0
"Người tham dự: Mai, Tài, Long, Phương, Quản lý dự án: Minh.",0
Ký tên: Quân,0
"Lỗi đăng nhập vẫn chưa xác định được nguyên nhân chính, Long cần thêm thời gian để debug kỹ hơn.",0
"Tài bị quá tải do đảm nhận hai công việc cùng lúc, đề nghị được chia sẻ lại nhiệm vụ kiểm thử hệ thống.",0
Thiết kế giao diện    Mai               10/5       Đang thực hiện,0
Kiểm tra hệ thống     Tài               Thứ 5       Chưa thực hiện,0
Fix login bug         Long              15/4       Mới tạo,0
Tích hợp API backend	        Quân	            24/04	    Đang thực hiện,0
Rà soát logic xử lý lỗi	        Hoa	            23/04	    Đã hoàn thành,0
Người ghi biên bản: (ghi tên nếu cần), 0
Thêm hỗ trợ cho maintaining endpoints and địa chỉ space readiness for trung gian địa chỉ space | An | 08/06/2025 | Chưa bắt đầu,0
Viết tài liệu về trung gian địa chỉ space | Bình | 09/06/2025 | Chưa bắt đầu,0
Khởi tạo mẫu for trung gian địa chỉ space type in bộ điều khiển for trung gian địa chỉ space | Chi | 10/06/2025 | Chưa bắt đầu,0
Cập nhật Artemis startup scripts to support trung gian địa chỉ space | Dũng | 11/06/2025 | Chưa bắt đầu,0
Thêm hỗ trợ cho different địa chỉ space types to systemtest framework | An | 12/06/2025 | Chưa bắt đầu,0
Thêm hỗ trợ cho maintaining endpoints and địa chỉ space readiness for trung gian địa chỉ space | An | 08/06/2025 | Chưa bắt đầu,0
Viết tài liệu về trung gian địa chỉ space | Bình | 09/06/2025 | Chưa bắt đầu,0
Khởi tạo mẫu for trung gian địa chỉ space type in bộ điều khiển for trung gian địa chỉ space | Chi | 10/06/2025 | Chưa bắt đầu,0
Cập nhật Artemis startup scripts to support trung gian địa chỉ space | Dũng | 11/06/2025 | Chưa bắt đầu,0
Thêm hỗ trợ cho different địa chỉ space types to systemtest framework | An | 12/06/2025 | Chưa bắt đầu,0
Viết systemkiểm thử for trung gian địa chỉ space | Phương | 09/06/2025 | Chưa bắt đầu,0
Cấu hình JMS TCK testing on internal Jenkins phiên bản | Quang | 10/06/2025 | Chưa bắt đầu,0
đổi tên giao diện điều khiển to tác tử | Lan | 11/06/2025 | Chưa bắt đầu,0
Cấu hình Joram kiểm thử to run against trung gian địa chỉ space with client JMS | Minh | 12/06/2025 | Chưa bắt đầu,0
add kiểm thử hệ thống wrt độ bền of hàng đợi and chủ đề for chuẩn addr space | Phương | 13/06/2025 | Chưa bắt đầu,0
Kiểm thử hệ thống: trung gian/chuẩn: phân quyền kiểm thử | An | 13/06/2025 | Chưa bắt đầu,0
Migrate build files to maven | Bình | 14/06/2025 | Chưa bắt đầu,0
Kiểm thử hệ thống: trung gian: kiểm thử for particular supported features in trung gian địa chỉ space | Chi | 15/06/2025 | Chưa bắt đầu,0
Kiểm thử hệ thống: trung gian: webgiao diện điều khiển kiểm thử | Dũng | 16/06/2025 | Chưa bắt đầu,0
Address-bộ điều khiển is restarted with 'Error syncing pod' event and no additional info in log | An | 17/06/2025 | Chưa bắt đầu,0
